Date,MSFT,KO,XOM,IBM,CVX,AAPL,UTX,PG,CAT,WBA,BA,PFE,JNJ,MMM,MRK,DIS,MCD,JPM,WMT,NKE,AXP,INTC,TRV,VZ,HD,C,CSCO,GS,V,UNH
20180105,679503950,196288928.69,367568945.5,150431788.84791,242929934.6,890234800,105067862.8857,231472047.92,96355516.58934,72239583.48,183938618.36,219711660.02,380706776.0652,143285422.51608,155265664.63,168242816.84,138750223.3,375910114.84,296623209.53,83951229.04,87737035.68,209696380,36171663.36,214089063.68,224791682.5,199384190.82,195421377.66,96382399.52,215237987.58,221654694.91
20180108,680197400,195990682,369221416.84,151339054.77,244126540.22,886928264.47056,106066075.3857,232689787.76,98776892.02,73160905.65,184718820.89421,217267770.15,381190322.8,142820836.36392,154366600.42,165831165.64,138654553.00814,376465271,301007533.41,84699153.4,86929799.4,209696380,35977339.2,213721913.99,224254506.28251,197057469.06,197448262.68,94982983.81,216107197.02,217807489.22933
20180109,679735100,196970635.41,367653687.62,151672339.53,242815972.16,886826472.48,107223993.9,230990025.9,99014859.67066,72734917.98,189650215.01421,217029341.87,387234992.8,143708298.24,154748021.6,165710583.08,138343650.46814,378373620.3,297393428.59,84095565.32,87250957.92,204446940,36256509.12,210539950.01,225492343.57749,199119790.62,196212357.18,95786421.94,215690700.83,218892853.96
20180110,676653100,196288928.69,364730084.48,151996357.12209,244373458.84,886622939.36944,107727085.0143,229518590.26,98681702.58,73388759.52,190740136.49579,217386984.29,386778284.4,143624913.12,156110240.1,165002160.54,138319734.88814,382537291.5,295260514.27,84266144.56,87858555.12,199197500,36157978.56,210866305.29,223974258.2,200018751.3,197299954.02,95933530.33,215455289.94,217264821.4
20180111,678656400,196161108.68,368331624.58,152014882.2,251800030.17374,891659175.68,107798972.2857,228706763.7,100662832.8,74676629.22,195421381.48,217923447.92,388981203.9348,144321774.48,156927571.2,167293229.18,138224080.54,384584429.84,296297347.62,84357994.92,87433237.08,203462670,36220928.64,212579670.51,227337363.64251,199780791.12,198239242.2,96235291.13,217012623.52,218418011.13
20180112,690368000,196629782.05,370831517.12,151033543.74,253756385.39374,900866747.04,109068690.6,227336806.38,101317260.2,75360190.83,200239609.63421,217804233.78,391587128.3348,145608287.76,159815474.42,169524006.54,138367581.99186,390934028.42,298815371.47,84856611.16,87641556.12,202665880,36875062.08,211559810.26,229369258.58,203165113.68,202045831.14,96951973.03,217465336.77,221567478.88
20180116,680736750,198248835.51,368501108.82,151690864.60791,250736342.74626,896288396.64,106984422.9,228884350.76,100728275.54,75320564.07,199614257.64,218161876.2,394542327.2,145769107.87608,169105804.59,166841044.58,138455256.50814,389546138.02,298282142.89,83216426.16,87094718.64,202197180,37091281.92,210743922.06,229240806.19,203878994.22,200414435.88,97491366.68799,218008592.67,225695694.60933
20180117,694528700,199484428.94,372865328,156134642.89209,251401142.64,911091780.47056,107343779.4,231370569.6,100246379,75072896.82,209054190.74579,221619086.26,394864709.6,147776300.88,168996827.11,168770365.54,139491606.28,392044340.74,304236528.7,83728163.88,87459276.96,208055930,37458034.56,210988688.52,233339616.85749,204830834.94,203677226.4,95677029.87799,220887848.94,231054635.11933
20180118,694220500,199740068.96,370450177.58,156569773.92,249938624.66,911905607.68944,107495507.7,228782872.44,100442707.22,75290844,202592152.64,220486551.93,394703518.4,146465963.28,166544833.81,166434078.44,139164767.99186,392981166.76,308976338.3,84121808.28,86678080.56,208477760,37589408.64,210295183.55,231599659.17,204619314.78,204171588.6,94666134.97,222934112.83,235638331.72
20180119,693450000,200933055.72,369263787.9,150320684.67,249387806.2,905508410.72013,108525655.0143,231040765.06,101382702.94,75756458.43,201144901.62579,220188516.58,395885587.2,147817987.48392,166953499.36,166690316.38,140400398.32,392113735.26,309835428.79,88189467.08,85089647.88,210071340,37728996.33696,211763782.31,235102906.17,207025356.6,204122152.38,96608720.12,222191663.1,235822464.14067
20180122,705855050,201870402.46,373924604.5,150533625.85791,251781017.44,898100301,107974657.6857,233121070.62,101668271.26,76677780.6,201305702,220128909.51,397981072.8,147293858.4,166871766.25,167459030.2,140472153.03186,396693773.58,312383076.45,87113505.72,85341366.72,214430250,38139540.33696,218086915.86,238757972.21749,207792117.18,205951292.52,98645601.74799,225143353.49,236025958.52
20180123,708089500,202168649.15,374136459.8,153912753.75,248855981.48,898303210.77987,108629477.1,225916109.9,100799661.67066,76301326.38,199870356.61,219473231.74,381029131.6,146704206.48,168097762.9,166419005.62,140950456.66,396277406.46,313716147.9,88097616.72,85046248.08,215883220,40030774.22304,217148644.43,239271758.42251,207686357.1,208126486.2,98106208.09,225722826.45,237624928.76067
20180124,707473100,203787702.61,375110994.18,153098057.67,249558749.86,883994544.86,108349969.6143,224038760.98,100151189.56,76608433.77,199334335.51,220128909.51,381673923.2652,147526145.52,166681055.66,166554661,140400398.32,401343206.42,313390285.99,89226064,86192002.8,213305370,40403003.52,221187291.02,240813198.78,210065958.9,208472539.74,100214757.90799,225541741.15,237276064.64067
20180125,711402650,203830309.28,374433057.22,153190636.77,248153194.10626,868214364.43,110003017.5,224114869.72,100763971.58,77539662.63,204349104.73421,221917121.61,387933461.1348,150307634.88,167007988.1,166630025.1,140033692.76,401447298.2,315789814.6,88845541.08,86530521.24,212321100,40635645.12,221472851.89,239820612.13,210039518.88,207137761.8,101478385.03,226755012.66,237595837.36933
20180126,724242529.58,206770169.51,377102434,154921865.94,249178875.06,870243918.88987,110186688.6,222567325.34,99389674.04,78411451.35,204414624.38,232527180.07,390431951.6,154042097.04,169024071.48,169101967.58,142186094.96,403598528.32,321092476.59,89278549.92,86478441.48,234724960,40895656.32,223227011.52,241992625.27,211731680.16,212076480,101142679.91201,228746950.96,240784077.49
20180129,723164558.56,203233815.9,372907699.06,154421938.8,244031571.52,852231274.22013,109140561.9,220360171.88,96724369.72,79521000.63,202985240.73579,232586787.14,385999166.7348,152481610.03608,167907052.31,168122234.28,141715755.22,403182161.2,324528838.55,88674961.84,86287482.36,234256260,40769758.89696,220820141.33,239295125.08,211414399.92,213521550,102779732.25201,226066888.52,239756866.47
20180130,714078802.82,201998222.47,367696058.68,151477923.42,237858606.02,847207950.61,109004805,220588498.1,97426385.89066,75419630.97,201132978.13421,225314724.6,382641016.7348,149819230.36392,165237104.05,165966821.02,137498641.28,399400159.86,319137305.13,88346924.84,85679885.16,228678730,40704069.12,219881869.9,235663425.69,207871437.24,210531750,101444436.94,223730888.15,229329695.85933
20180131,731557332.93,202765142.53,369899353.8,151551986.7,238086530.9,849541945.84987,110210637.7143,219040953.72,96843356.52,74557748.94,211055330.23,220784587.28,371250198.8,149018442,161422892.25,163707551.55,136430412.04,401343206.42,315789814.6,88541032.5,86278802.4,225632180,40628320,220551530,234600762.42251,201693600,206993820,101048379.66201,224962268.19,229455684.26
20180201,725782488.18,202168649.15,377399031.42,150348449.14209,238504393.18,851317901.14,110458210.3857,217797844.3,96522098.10934,75350284.14,212585968.26,219532838.81,376166530.4,147495538.96,163084798.82,166449317.85,137036265.42814,405506877.62,312590443.12,87801243.75,86799600,223335550,40650000,221489700,233433013.42251,203544000,207791100,102685432.00201,227660439.16,227943939.74
20180202,706687001.54,199100968.91,358162570.18,147228542.73,225227768.92,814379086.5,107495507.7,213738711.5,93696161.60934,72873611.64,207803468.89,218221483.27,369880046.7348,145847710.28,159543030.72,163752745.5,135027364.68,396520287.28,309509566.88,87243157.5,83917853.28,216305050,40094450,216105420,226508273.53,197941400,203954190,98087351.81201,218950236.23,224707255.96
20180205,677581784,191261341.63,337782090.32,141210901.23,213907499.88,794032345.11013,101610046.8,205645815.48,89882628.72,69772817.67,195874021.52,206657711.69,350295342.8,137679952.96,153658246.8,157726885.5,130618934.07186,377506188.8,296504714.29,83570171.25,79864311.96,208665240,38351920,205989500,213826519.39,188303900,193240740,93964541.11,210547878.31,213214121.34
20180206,703222094.69,190323994.89,331977255.1,143812373.94,222568645.32,827216339.39,103662371.7,208994600.04,93053626.94,71120127.51,203038836.89,210293742.96,354163931.6,138982748.92,151097276.02,159941389.05,131679175.50814,388990981.86,298904242.9,84647407.5,81747863.28,210493170,38170352.71,207335570,223086757.28251,192287400,200167110,97581902.47201,217248034.41,218214497.36933
20180207,689978450.73,189855321.52,326002935.64,142432954.60791,218978828.46,809507983.27987,105387282.9,207624642.72,91822113.56,70862553.57,207332961.48,208505530.86,353062458.4,138720999.96,152241539.56,157817273.4,132101700.03186,391627973.62,304680885.85,85179536.25,81253105.56,210993600,38519940,208069790,223378694.53251,192724300,201014220,96978380.87201,216668561.45,218834719.63067
20180208,654559402.93,183634747.7,322316653.42,136637493.69,213299700.2,787233066.20987,101801703.6,203514770.76,86854420.60934,67583439.18,196338573.14,200458576.41,339468667.2,132593694.76,149108437.01,152680227.75,126728658.42,374314040.88,296297347.62,81104208.75,76678766.64,199557000,36587707.29,200034160,211619473.78,184705900,193190910,92923470.12201,206183722.58,209764252.51067
20180209,678967746.74,183762567.71,321087892.68,138415003.15209,215578949,793626373.33,99845207.1,202753683.36,88770108.08934,67821199.74,198226552.61421,203617751.12,347984935.6,133973831.58884,149489858.19,155301476.85,128187508.8,381808649.04,294371799.97,84997833.75,79612593.12,205158600,37148680,203460520,215005945.88,189357600,196977990,94036209.3,210638420.96,214125054.01067
20180212,686282550.09,187341527.99,323799640.52,140164748.14209,216490648.52,825592705.97013,101721846.6,206330794.14,90602492.91066,67821199.74,204760054.24421,206598104.62,349972960.4,136341463.96,151015542.91,155753416.35,130658777.42814,387707183.24,294905028.55,85633792.5,82199221.2,209266440,37435940,204398690,214935880.94,192133200,202309800,95492205.16,214531754.91,218708731.23
20180213,691672405.19,188278874.73,323291187.8,139562993.25,215180080.46,833863296.42,100436148.9,206762077,91601987.98,67652786.01,204378889.64,208267102.58,349140166.0652,137632362.24,149571591.3,156853135.8,129462998.42814,390101294.18,299141233.38,85491026.25,82077701.76,207539280,37555180,204276320,214538846.28,193212600,205449090,96386171.53,214314452.55,219629344.88
20180214,699218202.33,187895414.7,323969124.76,143275405.90209,215825867.62,849237555.81,101178819,204681771.44,94035268.04,67850919.81,205385424.10579,209757279.33,348361048.4,138013088,149571591.3,157576239,127541796.11186,399122581.78,301274147.7,88203585,83527255.08,211833840,38102602.71,201951290,215671562.81,197144700,209734470,99045434.80799,218805367.99,221703148.26
20180215,713462819.38,190792668.26,322909848.26,144432644.65209,213736556.22,877753559.61013,103814100,209070708.78,95177541.32,69128882.82,212300084.38421,212856846.97,352552019.6,139720405.08,152541227.63,158449988.7,128171565.08,400788050.26,305806590.63,88631883.75,83813693.76,214354560,38178480,202889460,216348857.23,198095600,212356149.36,100969159.90799,221431104.84,219028523.34
20180216,708380956,191644801.66,324308093.24,144590029.12209,212995800.36,874912010.84987,103223150.2143,209552730.8,92982228.91066,70258245.48,211454374.11579,216135235.82,357710111.1348,140791196.28,153358558.73,160483716.45,125787970.96814,397908177.68,310398281.18,88644862.5,84013332.84,212674080,38254360,204561850,218334030.53,197427400,213560528.61,100946531.62,220652438.05,222274897.79
20180220,713924806.96,187426741.33,320960779.5,143645731.56,210792526.52,871969184.79013,100987162.2,206356163.72,92547933.04,70248338.79,210447845.60579,214645059.07,351584872.4,139839387.82884,149789546.26,159655160.7,125285751.76,398012269.46,278789675.91,87593583.75,84360531.24,216221760,37687972.71,199544680,218030427.46749,196502200,212259799.02,99916776.66201,220942174.53,219648726.22
20180221,704454061.57,184657307.78,317316868.34,142534791.61791,207145728.44,868011454.65013,103223150.2143,203565509.92,92351604.82,68980282.47,209864172.23,213154882.32,349005813.2,138120161.17116,148618038.35,158254148.25,126465587.04,399677737.94,271117109.12,87022518.75,84629610,214447920,37544337.29,195628840,213768131.94,197890000,208646661.27,99354739.62799,218081026.79,218166053.71
20180222,706302011.89,185424227.84,321426861.16,141812656.12209,208722208.86,875267242.5,106672980.6,205087684.72,94511215.24,69019909.23,211978483.63579,213035668.18,349005813.2,140392624,148672527.09,158540376.6,128075902.76,398949095.48,274820085.37,87126348.75,84499410.6,213794400,37300440,195261730,216582407.03,196013900,206864179.98,98611653.65799,217990484.14,220065425.03
20180223,724242529.58,187639774.68,328502828.18,143979016.32,213850518.66,890489281.5,106329587.5143,205620445.9,96623230.94,69703470.84,212419206.14,216135235.82,354674370.4,140999405.68,149489858.19,161568371.25,129989149.16,407033557.06,275175571.09,88463160,85758004.8,222803640,37869542.71,196974910,219945535.82749,198095600,211970748,100625906.99799,222608159.29,223040460.72
20180226,734714248.06,187597168.01,334053437.04,146811936.78,217668260.4,908096106.61,108182277.9,207091881.54,97384746.46,69941231.4,216481060.87579,221082622.63,354808723.2652,145234979.76,152731938.22,165424921.65,130403685.88,412099357.02,275856918.72,90396993.75,88223113.44,229245480,38639180,200238110,220073988.21749,199560500,218522571.12,102319547.03201,225614175.27,226819822.02
20180227,725320500.6,185850294.54,328375715,144932581.05,215787880.14,905153179.07,106936508.7,204326597.32,95939050.89066,68494854.66,217171932.51579,219354017.6,353734088.4,143236169.52,149081192.64,157982984.55,128075902.76,407207043.36,271117109.12,88294436.25,86435041.68,232979880,38357337.29,195955160,216010210.02,196296600,216980965.68,101063460.15799,223404934.61,225327458.84
20180228,722009589.61,184372500.54,320945371.88,143545609.44,213795515.76,903783195.56,107762095.71778,197949234.08,92410908.38,68315870.74,213156957.0151,216148528.15,348455311.76,140246199.045,146187476.02,155119113,125324122.46498,396391149,266643913.81,86996561.25,83885805.29,230085720,37728492,194754661.64,212845610.23,194014282.34,215728411.26,99883685.11113,221614717.5,218846664.08
20180301,714925780.05,185268341.01,318657142.4,141684850.08,214024746.12,887952275,104211073.4,198403014.8,89781353.98,69614953.2,205789068.1,212100579.95,341479766.56,137762970,144785456.7,154231944.75,123703338.6,389286995.94,263888899.48,86075070,81846944.06,223317120,37720349.16,195652148.56,209774430.36,189311061.56,211007244.6,97547383.86,217036050,217191960.35
20180302,716465738.65,186505454.04,320140254.1,142311253.53168,213260644.92,894091881.47013,103923153.32,200419818,87480493.88,69991786.28,202834854.1849,214005496.75,345611462.46902,137185335,146564942.76,154863488.25,117800218.46,388909480.56,262970561.37,85516983.75,82242672.4,228638640,37424492.64,196875994.36,208396498.21749,189362462.88,212259799.02,98056432.44,217703021.25,217908030.97
20180305,721008616.52,187230658.23,323191226.74,144577317.6,216145126.95,897187029.40013,105338768.37778,202411411.16,90313241.12,69962036.3,207589847.5,215017483.8,348213823.75098,138638355,146672790.4,155495031.75,119993032.94,394881087.48,266555042.38,84426768.75,83154568.14,232233000,37885920.24,198711763.06,212226714.93749,191264311.72,214475856.84,99955867.44,219703935,220994875.94
20180306,718544682.76,187401294.51,322809855.16,143444280.96,217100253.45,896425876.71,105258782.58,201730740.08,91884997.5,69208370.14,205335936.6849,213588796.2,344001694.44,139144530,146403171.3,157795654.5,120128097.6,395224283.28,263829651.86,84673365,82647003.53,236714280,38377204.92,199446070.54,212109928.36,190339087.96,213367827.93,101403233.11113,218225782.5,218866007.66337
20180307,722702570.98,186932044.74,314673928.12,145839326.97168,217463201.52,888104495.39,104714925.54222,199562676.64,90546309.28374,68920787,204229575.4849,213886439.45,346201647.25098,140281940.955,146861523.77,155765693.25,121065605.24,393748541.34,259919308.94,83284638.75,82277083.56,239561760,37695920.64,199242096.24,208536616.42,189979278.72,212934251.4,100803019.24887,219649856.25,219920770.01
20180308,727091452.99,189619566.15,314080683.44,143895662.49168,216527177.55,897795860.22,104978852.28222,201604689.88,91789377.34,68395204.02,205224123.5849,217279572.5,354304038.12,140740470,147643419.16,156427310.25,122702271.12,393782860.92,260452537.52,84504641.25,83094348.61,236854320,37910348.76,199935608.86,207789257.06,190467591.26,213608703.78,101179103.58,220316827.5,217462905.99
20180309,743338016.22,191197951.74,315945166.72,146751274.08,223919856.66,913220859.74,107226244.45778,202411411.16,94574314.5,70011619.6,208631468.9151,218886846.05,358972287.6,143723930.955,148667971.74,157479882.75,124926873.46498,405108322.32,262822442.32,86049112.5,85210634.95,243622920,38624204.4,199935608.86,212717157.84,195607723.26,218570746.29,102861999.19113,224444838.75,218140260.41337
20180312,745108968.61,189960838.71,318826640.88,147626374.46832,223098447.87,922049642.36,105170807,201327379.44,92333217,69565369.9,202552373.1,217934387.65,355833292.26,142800900,149261133.76,158141499.75,125324122.46498,403804178.28,260896894.67,86724007.5,84023449.93,240495360,38404350.43428,199078916.8,209856184.46749,195376417.32,219437899.35,103853508.06,223958130,215566286.51
20180313,726937457.13,190131474.99,315818042.86,146760494.97168,222468064.38,913170119.61,104091098.70222,200974438.88,91849139.94,69277786.76,199303914.1849,218767788.75,360447910.52902,141472940.955,149288095.67,155976207.75,125705473.56,398965117.5,261578242.3,85880388.75,82044808.23,241709040,38187205.32,198466993.9,208268045.82749,192523644.06,217559067.72,102011056.11,222083400,219601441.22
20180314,722625573.05,186761408.46,311877203.2,145655084.16,219927427.89,905406879.72,103635233.24,199159316,91161864.06374,67978704.3,194354713.2849,216386642.75,355001619.46902,139519689.045,147751266.8,156231832.5,125721371.46498,394503572.1,259711942.27,85919325,81322173.87,242082480,37869634.56,197651096.7,207170350.09,188822749.02,218137169.76,100453515.61113,220965772.5,218091886.94
20180315,725166504.74,186292158.69,315351922.04,147027624.48,220787041.74,906472371.70987,103371306.5,198327384.68,92375056.79626,66818455.08,194189936.0849,217755801.7,356986940.12,140460585,148964552.75,155239407,128398821.78,395498839.92,259237961.31,86165921.25,81201734.81,237507840,38127491.16,196998378.94,207941076.10749,188488640.44,218378045.61,101281669.27113,222461951.25,222059305.24
20180316,728400417.8,185396318.22,318318145.44,147626374.46832,220443196.2,903275794.26,102635510.74,199083685.88,93504569.93626,67006871.62,194478290.3,218946374.7,358650312.53098,141264510,150096952.97,154683047.25,128994695.28,396185231.52,264155513.77,85542941.25,82251275.19,238861560,38358207.67428,198099840.16,208980372.71749,188822749.02,216836440.17,101657764.99887,224480891.25,220491691.18
20180319,715233771.77,184543136.82,314207807.3,144945794.01168,217558714.17,889474478.9,101731761.6,198302174.64,90928789.92374,66064788.92,195237448.2849,216267585.45,349421183.30902,137893980,147292914.33,152592939,126333119.03502,393062149.74,259060218.45,85283366.25,81588860.36,237798802.28,38005348.56,197079968.66,206808359.57749,186843798.2,213271477.59,99731734.11,222101426.25,217772558.15
20180320,717081722.09,184116546.12,313529813.38,143886441.6,218723968.5,889170088.86013,101699770.48,197419823.24,92070261.56,65499539.3,198691878.7,216267585.45,352023598.24902,138423975,147319876.24,152397461.25,126627091.24,393439665.12,260541408.95,86698050,81683491.05,241167189.8,38401633.44,194550687.34,208046161.84,187409212.72,213753229.29,99982459.53,225165888.75,219446615.14
20180321,712076856.64,183434001,317979148.48,144337813.92,223576011.12,869026206.51,101571806,194218148.16,93110130.8,65717705.82,198379984.8849,215910413.55,351969913.38,139430370,147454685.79,153104188.5,126055052.68,393782860.92,261222756.58,86114006.25,81502832.46,241213972.96,38298493.51428,192878098.08,207882676.98,188437239.12,213464178.27,99473414.74887,222119452.5,215614679.33663
20180322,691364413.47,182410183.32,311453457,140100441.12,217195766.1,856747145.79013,99228456.46,192629915.64,87791253.42374,65281372.78,188087283.0151,211921994,341748056.76,132897735,145917856.92,151269705,124767957.97502,377343782.1,258141880.34,83609107.5,78638103.39,237798802.28,37497775.48572,191246303.68,204694710.53251,180701340.46,207490457.19,95959459.99887,216296973.75,208250763.90663
20180323,671267953.74,180575843.31,308868605.18,137152703.52,215820383.94,836907704.22,97820847.18,191369413.64,86231449.56374,64884706.38,188905290,205314313.85,335631040.2,128246880,144003561.31,148172134.5,123131300.04,367253825.58,253046585.02,83881661.25,77812235.55,230921677.76,36615634.48572,188839406.94,200619278.2,174507481.4,204359071.14,93171081.82113,210907125,205676770.65
20180326,722086587.54,182111569.83,313572188,141279536.16,220347683.55,876637226.01,101283885.92,192629915.64,89159822.94,66907705.02,193595555.3,208588389.6,341774885.78,131152925.955,145702161.64,151344888.75,125538621.03502,378579286.98,259208337.5,85529962.5,79679040.98,245518023.68,37516778.16,192021406.02,205967568.62,179339205.48,212259799.02,96825598.56,217468680,211985943.08663
20180327,688900479.71,182964751.23,312300949.4,139934630.88,219029608.98,854159348.42,100196187.84,196108901.16,87845051.71626,65410289.36,188975908.8,208409803.65,341291963.42,128550585,144920266.25,149405148,125117545.04,371234896.86,254912885.05,85880388.75,78646706.18,239482996.04,37117779,193000482.66,203982383.64251,175484106.48,205611625.56,93930855.82113,211628175,210911837.15663
20180328,688284496.27,184799091.24,308529608.22,140496543.36,214139361.3,844721684.24,99532372.1,198755955.36,86751390.16,67026704.94,188328563.9151,210136134.5,341935859.9,128949564.045,148533162.19,148172134.5,125856428.18,370651464,260008180.37,84932940,79326326.59,232044473.6,37671489.40572,195815328,204075803.56251,175432705.16,200697758.22,94732421.19,210889098.75,211434365.5
20180329,701866300,185207191.57,316157039.82,141334797.02832,217845252.12,829383853.96,100666820.52,199865197.12,88078119.88,64924373.02,192539005.12,211115317.14,343780289.1736,130550300.16,146861523.77,151029117,124243597.24,375042897.67,263563037.57,86230815,80234325.6,242692800,37690492.08,197399238.48,206271816.3727,172822005,206623304.13,95462495.8,215630002.5,207079882
20180402,680718800,181966172.33,310266967.64,138239690.97168,214406796.72,823946194.32718,98794619.28,195125709.6,85992405.14,62574124.6,189344506.56,208497939.3,334149638.4,126446814.96,143626094.57,148352575.5,125308224.56,367812826.35,253431694.55,83219745,78273195,227967200,36599351.52,194674782.24,200091971.4273,173359673.46,197566372.17,93753074.2903,213412773.75,210176403.6
20180403,689869900,184993966.62,317894399.24,138037034.01168,219354351.99,832399255.98,99938742.26,197797973.84,86691627.56,62643541.22,194265449.55224,212245548.48,344316870.8264,128653181.64,145836971.19,149495368.5,127437471.25502,372860234.63,257134670.8,86568262.5,79769847.3,231835000,37182924.43428,196078290,201087223.6273,175331124.48,199348853.46,94977337.4,214872900,217317756.54
20180404,710017700,188661435.76,317258779.94,141970412.16,218685763.44,848316624.02,100626816.22,199285366.2,86763336.70374,64964039.66,192280626.56,214922412.18,349843082.4,129384672.48,147050257.14,151795991.25,128494161.54,378521516.89,258378870.82,88800607.5,80492369.1,232953400,37628063.64,197853314.52,205345988.8,177456195.06,198481700.4,95750558.6,215972501.25,221391608.09337
20180405,710402200,189343755.6,322131861.24,141887507.04,224053574.37,854199129.6,100618815.36,198655115.2,88526339.38,64111206.9,197542147.72776,212542977.78,350647901.2264,130044798.36,147023295.23,153540254.25,130257947.1,381556782.68,260126675.61,90319121.25,81025659,234770800,37807203.40572,199132983.36,207301775.1,179786091.72,201468560.94,96959664.3,218460123.75,221662573.08663
20180406,693868700,187296796.08,317258779.94,138700274.97168,219220634.28,832349823.16,98218557.36,197722343.72,85454547.71626,62941041.02,191505490.88,209211769.62,343646210.8264,126226773,143868751.76,150893786.25,128112802.5,372041735.99,256808808.89,87671456.25,79055926.95,227361400,37253493,195995730.72,201885751.5,175638363.6,196217467.41,94746129.1,212168962.5,216717815.15663
20180409,698021300,186912991.17,317258779.94,140653141.92,221551142.94,840605104.1,97786510.92,197041672.64,85508328.08,62326208.1,189368001.39224,210936859.56,347348227.2,126559809.48,151418086.56,149916397.5,128096912.54,376509374.4,255594232.68,87191242.5,79253760.3,230903000,37248064.44,193684070.88,199640636.1273,177789037.44,198337174.89,95587575.7,214133823.75,215527579.99
20180410,714247200,187595311.01,326581196.34,143140295.52,227033569.05,856423606.5,98378574.56,197571083.48,88502434.34,63228624.16,196620206.04776,213851666.7,349413860,129039741.84,152307829.59,152427534.75,129320439.46,383705341.61,256097837.45,86957625,79993485,238918200,37419064.08,199256822.28,200774783.8727,180528586.26,204792647.67,97247730.8903,217612890,219456282.09337
20180411,706403400,187595311.01,328106682.66,143112660.48,227797670.25,852419548.08,97970530.7,197318983.08,87725514.56374,63575707.26,192233642.76776,212899892.94,347750623.2,127463765.64,151525934.2,151570440,129773303.32,377259664.82,254498151.71,86736986.25,78789282,238126000,37074350.52,196408527.12,200045692.2,178941184.14,204407246.31,95871848.2,215918422.5,214724410.02337
20180412,719630200,187765890.97,327216815.64,145609034.97168,227759465.19,860823127.48,98610599.5,196108901.16,89727567.64,63506290.64,198176361.39224,216052643.52,349896708.3736,128706705.36,152981877.34,150953933.25,128406766.76,386638295.07,253076208.83,87956988.75,80294535.75,245675200,37264347.40572,197069001.36,200624327.2,184676314.38,208791186.78,98392397.7,218243808.75,216988760.79663
20180413,715785200,189812850.49,329844042.08,144356246.49168,229077539.76,863739663.86,98178553.06,197571083.48,89781353.98,63288124.12,193361118.72,216052643.52,350406436.8,128171468.16,154141239.47,150893786.25,128494161.54,376168333.3,254824013.62,87282093.75,80019289.35,241667600,36992919.40572,196738764.24,199976256,181808749.26,207153231,97001357.6,217666968.75,217027457.64
20180416,724167300,190537815.32,332810265.48,145443215.52,230567537.1,869127890.67282,99058647.66,198176124.44,90922819.64,65668122.52,194823300.60776,217301846.58,353464619.5736,129467931.6,158131602.15,150728382,128414711.74,375861396.31,257253166.04,87035497.5,80509572,244184000,37334921.4,199752177.96,201862594.5273,179402042.82,208598486.1,97744256.4,219703935,222872151.83663
20180417,738778300,191390715.12,331920398.46,148225142.88,232019329.38,881090633.11282,99634709.58,197722343.72,91622042.06,65420206.02,197730065.28,216112129.38,350191798.7736,130889283.72,159803240.57,153630474.75,129145649.9,375861396.31,260393289.9,87619541.25,80733209.7,249496400,37277921.52,201651041.4,202418095.7,178557135.24,214813083.03,96133378.9,223164975,230836008.65
20180418,741623600,189812850.49,335691739.64,137060577.50832,236527526.46,879113270.88,99850732.8,197142512.8,93199774.7,65707789.16,200243384,217063903.14,342626780.8,130550300.16,158859573.72,152186946.75,128557721.38,372826130.52,259415704.17,85919325,81842796.75,249822600,37041779.16,200701609.68,208135021.0727,176611287.48,215005783.71,96273620,224390760,228755523.52337
20180419,739085900,188959950.69,336539232.04,136056513.6,236317398.63,854199129.6,99090651.1,188949249.8,93050368.2,64735956.48,200031989.23224,217301846.58,342170732,130151851.74708,158104640.24,151705770.75,126746265.94,381011116.92,260363666.09,85309323.75,88053043.65,243345200,37074350.52,199917296.52,204929371.6,179939711.28,214668557.52,96338055.1,223453395,228136219.20337
20180420,729903810,186529186.26,334759498,133477233.98832,233643044.43,814536669.36,98474584.88,186050095.2,91586184.5,63387290.72,198875157.95224,217896705.18,339783182.4,129497667,158616916.53,150728382,126142447.46,380158514.17,257667899.38,85776558.75,86694014.55,240129800,37142207.52,197729475.6,204848351.1273,179222820,212404324.53,95500402.5903,223886025,227458864.78
20180423,732592929.3,187552666.02,337174851.34,134361564.48,236069065.74,812177452.27138,98778617.56,184033292,92028433.71626,64061623.6,198974980.16,218907964.8,340239231.2,128385563.04,162445507.75,150593051.25,126317244.96498,378316892.23,255061004.1,86801880,86539188.45,238126000,37248064.44,200866728.24,205600588.2,177891450.48,213175127.25,93495330.1,224354707.5,226762147.42
20180424,715459397.76,183671971.93,332005147.7,134085214.08,234082402.62,800872585.72,97690500.6,182772790,86321099.44,64458290,193231929.44,220454597.16,338522341.6,119613620.04,162014117.19,149555515.5,124990433.30498,376543478.51,256334827.93,86918688.75,86392963.8,239757000,36067352.64,205035971.88,203980398.6273,176969733.12,210718193.58,91910988.4903,218604333.75,226646027.86
20180425,709236007.38,180942692.57,336878229,134435257.92,234426248.16,804362284.54862,97170444.7,182268589.2,86769318.94,65400372.7,201335614.76776,218194134.48,340051446.4,118251738.72,160773869.33,152096726.25,123894018.12,375111105.89,258230751.77,86529326.25,84965123.1,239430800,35888210.16,206810996.4,205288125.3,177584211.36,210573668.07,90675346.9,218496176.25,227304029.02337
